sent_id,filename,sentence_nr,token_nr,word,label,POS,lemma,pos_category,isExpression,hasPrefix,hasSuffix,isAntonym,previous_lemma,next_lemma,previous_POS,next_POS,norm_position_binned,sentiment_category
ba01_21,baskervilles01,21,9,is,O,VBZ,be,VERB,False,False,False,False,it,evident,PRP,JJ,"[0.3, 0.4)",Positive
ba01_21,baskervilles01,21,10,evident,O,JJ,evident,ADJ,False,False,False,False,be,that,VBZ,IN,"[0.4, 0.5)",Positive
ba01_21,baskervilles01,21,11,that,O,IN,that,OTHER,False,False,False,False,evident,he,JJ,PRP,"[0.4, 0.5)",Positive
ba01_21,baskervilles01,21,12,he,O,PRP,he,PRON,False,False,False,False,that,have,IN,VBZ,"[0.5, 0.6)",Positive
ba01_21,baskervilles01,21,13,has,O,VBZ,have,VERB,False,False,False,False,he,do,PRP,VBN,"[0.5, 0.6)",Positive
ba01_21,baskervilles01,21,14,done,O,VBN,do,OTHER,False,False,False,False,have,a,VBZ,DT,"[0.6, 0.7)",Positive
ba01_21,baskervilles01,21,15,a,O,DT,a,OTHER,False,False,False,False,do,great,VBN,JJ,"[0.6, 0.7)",Positive
ba01_21,baskervilles01,21,16,great,O,JJ,great,ADJ,False,False,False,False,a,amount,DT,NN,"[0.6, 0.7)",Positive
ba01_21,baskervilles01,21,17,amount,O,NN,amount,NOUN,False,True,False,False,great,of,JJ,IN,"[0.7, 0.8)",Neutral
ba01_21,baskervilles01,21,18,of,O,IN,of,OTHER,False,False,False,False,amount,walk,NN,VBG,"[0.7, 0.8)",Neutral
ba01_21,baskervilles01,21,19,walking,O,VBG,walk,VERB,False,False,False,False,of,with,IN,IN,"[0.8, 0.9)",Neutral
ba01_21,baskervilles01,21,20,with,O,IN,with,OTHER,False,False,False,False,walk,it,VBG,PRP,"[0.8, 0.9)",Neutral
ba01_21,baskervilles01,21,21,it,O,PRP,it,PRON,False,False,False,False,with,.,IN,.,"[0.9, 1.001)",Neutral
ba01_21,baskervilles01,21,22,.,O,.,.,OTHER,False,False,False,False,it,'',PRP,'',"[0.9, 1.001)",Neutral
ba01_21,baskervilles01,21,23,'',O,'','',OTHER,False,False,False,False,.,,.,,"[0.9, 1.001)",Neutral
ba01_22,baskervilles01,22,0,``,O,``,``,OTHER,False,False,False,False,,perfectly,,RB,"[0.0, 0.1)",Positive
ba01_22,baskervilles01,22,1,Perfectly,O,RB,perfectly,ADV,False,False,False,False,``,sound,``,JJ,"[0.1, 0.2)",Positive
ba01_22,baskervilles01,22,2,sound,O,JJ,sound,ADJ,False,False,False,False,perfectly,!,RB,.,"[0.2, 0.3)",Positive
ba01_22,baskervilles01,22,3,!,O,.,!,OTHER,False,False,False,False,sound,'',JJ,'',"[0.4, 0.5)",Neutral
ba01_22,baskervilles01,22,4,'',O,'','',OTHER,False,False,False,False,!,say,.,VBD,"[0.5, 0.6)",Neutral
ba01_22,baskervilles01,22,5,said,O,VBD,say,VERB,False,False,False,False,'',holmes,'',NNS,"[0.7, 0.8)",Neutral
ba01_22,baskervilles01,22,6,Holmes,O,NNS,holmes,NOUN,False,False,False,False,say,.,VBD,.,"[0.8, 0.9)",Neutral
ba01_22,baskervilles01,22,7,.,O,.,.,OTHER,False,False,False,False,holmes,,NNS,,"[0.9, 1.001)",Neutral
ba01_23,baskervilles01,23,0,``,O,``,``,OTHER,False,False,False,False,,and,,CC,"[0.0, 0.1)",Neutral
ba01_23,baskervilles01,23,1,And,O,CC,and,OTHER,False,True,False,False,``,then,``,RB,"[0.0, 0.1)",Neutral
ba01_23,baskervilles01,23,2,then,O,RB,then,ADV,False,False,False,False,and,again,CC,RB,"[0.1, 0.2)",Neutral
ba01_23,baskervilles01,23,3,again,O,RB,again,ADV,False,True,False,False,then,",",RB,",","[0.2, 0.3)",Neutral
ba01_23,baskervilles01,23,4,",",O,",",",",OTHER,False,False,False,False,again,there,RB,EX,"[0.2, 0.3)",Neutral
ba01_23,baskervilles01,23,5,there,O,EX,there,OTHER,False,False,False,False,",",be,",",VBZ,"[0.3, 0.4)",Neutral
ba01_23,baskervilles01,23,6,is,O,VBZ,be,VERB,False,False,False,False,there,the,EX,DT,"[0.4, 0.5)",Neutral
ba01_23,baskervilles01,23,7,the,O,DT,the,OTHER,False,False,False,False,be,`,VBZ,``,"[0.5, 0.6)",Neutral
ba01_23,baskervilles01,23,8,`,O,``,`,OTHER,False,False,False,False,the,friend,DT,NNS,"[0.5, 0.6)",Neutral
ba01_23,baskervilles01,23,9,friends,O,NNS,friend,NOUN,False,False,False,False,`,of,``,IN,"[0.6, 0.7)",Neutral
ba01_23,baskervilles01,23,10,of,O,IN,of,OTHER,False,False,False,False,friend,the,NNS,DT,"[0.7, 0.8)",Neutral
ba01_23,baskervilles01,23,11,the,O,DT,the,OTHER,False,False,False,False,of,c.c.h,IN,NN,"[0.7, 0.8)",Neutral
ba01_23,baskervilles01,23,12,C.C.H,O,NN,c.c.h,NOUN,False,False,False,False,the,.,DT,.,"[0.8, 0.9)",Neutral
ba01_23,baskervilles01,23,13,.,O,.,.,OTHER,False,False,False,False,c.c.h,',NN,'',"[0.9, 1.001)",Neutral
ba01_23,baskervilles01,23,14,',O,'',',OTHER,False,False,False,False,.,,.,,"[0.9, 1.001)",Neutral
ba01_24,baskervilles01,24,0,I,O,NN,i,NOUN,False,False,False,False,,should,,MD,"[0.0, 0.1)",Neutral
ba01_24,baskervilles01,24,1,should,O,MD,should,OTHER,False,False,False,False,i,guess,NN,VB,"[0.0, 0.1)",Neutral
ba01_24,baskervilles01,24,2,guess,O,VB,guess,VERB,False,False,False,False,should,that,MD,IN,"[0.0, 0.1)",Neutral
ba01_24,baskervilles01,24,3,that,O,IN,that,OTHER,False,False,False,False,guess,to,VB,TO,"[0.0, 0.1)",Neutral
ba01_24,baskervilles01,24,4,to,O,TO,to,OTHER,False,False,False,False,that,be,IN,VB,"[0.1, 0.2)",Neutral
ba01_24,baskervilles01,24,5,be,O,VB,be,VERB,False,False,False,False,to,the,TO,DT,"[0.1, 0.2)",Neutral
ba01_24,baskervilles01,24,6,the,O,DT,the,OTHER,False,False,False,False,be,something,VB,NN,"[0.1, 0.2)",Neutral
ba01_24,baskervilles01,24,7,Something,O,NN,something,NOUN,False,False,False,False,the,hunt,DT,NN,"[0.2, 0.3)",Neutral
ba01_24,baskervilles01,24,8,Hunt,O,NN,hunt,NOUN,False,False,False,False,something,",",NN,",","[0.2, 0.3)",Neutral
ba01_24,baskervilles01,24,9,",",O,",",",",OTHER,False,False,False,False,hunt,the,NN,DT,"[0.2, 0.3)",Neutral
ba01_24,baskervilles01,24,10,the,O,DT,the,OTHER,False,False,False,False,",",local,",",JJ,"[0.2, 0.3)",Neutral
ba01_24,baskervilles01,24,11,local,O,JJ,local,ADJ,False,False,False,False,the,hunt,DT,NN,"[0.3, 0.4)",Neutral
ba01_24,baskervilles01,24,12,hunt,O,NN,hunt,NOUN,False,False,False,False,local,to,JJ,TO,"[0.3, 0.4)",Neutral
ba01_24,baskervilles01,24,13,to,O,TO,to,OTHER,False,False,False,False,hunt,whose,NN,WP$,"[0.3, 0.4)",Neutral
ba01_24,baskervilles01,24,14,whose,O,WP$,whose,OTHER,False,False,False,False,to,member,TO,NNS,"[0.4, 0.5)",Neutral
ba01_24,baskervilles01,24,15,members,O,NNS,member,NOUN,False,False,False,False,whose,he,WP$,PRP,"[0.4, 0.5)",Neutral
ba01_24,baskervilles01,24,16,he,O,PRP,he,PRON,False,False,False,False,member,have,NNS,VBZ,"[0.4, 0.5)",Neutral
ba01_24,baskervilles01,24,17,has,O,VBZ,have,VERB,False,False,False,False,he,possibly,PRP,RB,"[0.4, 0.5)",Neutral
ba01_24,baskervilles01,24,18,possibly,O,RB,possibly,ADV,False,False,False,False,have,give,VBZ,VBN,"[0.5, 0.6)",Neutral
ba01_24,baskervilles01,24,19,given,O,VBN,give,OTHER,False,False,False,False,possibly,some,RB,DT,"[0.5, 0.6)",Neutral
ba01_24,baskervilles01,24,20,some,O,DT,some,OTHER,False,False,False,False,give,surgical,VBN,JJ,"[0.5, 0.6)",Neutral
ba01_24,baskervilles01,24,21,surgical,O,JJ,surgical,ADJ,False,False,False,False,some,assistance,DT,NN,"[0.5, 0.6)",Neutral
ba01_24,baskervilles01,24,22,assistance,O,NN,assistance,NOUN,False,True,False,False,surgical,",",JJ,",","[0.6, 0.7)",Neutral
ba01_24,baskervilles01,24,23,",",O,",",",",OTHER,False,False,False,False,assistance,and,NN,CC,"[0.6, 0.7)",Neutral
ba01_24,baskervilles01,24,24,and,O,CC,and,OTHER,False,True,False,False,",",which,",",WDT,"[0.6, 0.7)",Neutral
ba01_24,baskervilles01,24,25,which,O,WDT,which,OTHER,False,False,False,False,and,have,CC,VBZ,"[0.7, 0.8)",Negative
ba01_24,baskervilles01,24,26,has,O,VBZ,have,VERB,False,False,False,False,which,make,WDT,VBN,"[0.7, 0.8)",Negative
ba01_24,baskervilles01,24,27,made,O,VBN,make,OTHER,False,False,False,False,have,him,VBZ,PRP,"[0.7, 0.8)",Negative
ba01_24,baskervilles01,24,28,him,O,PRP,him,PRON,False,False,False,False,make,a,VBN,DT,"[0.8, 0.9)",Negative
ba01_24,baskervilles01,24,29,a,O,DT,a,OTHER,False,False,False,False,him,small,PRP,JJ,"[0.8, 0.9)",Negative
ba01_24,baskervilles01,24,30,small,O,JJ,small,ADJ,False,False,False,False,a,presentation,DT,NN,"[0.8, 0.9)",Negative
ba01_24,baskervilles01,24,31,presentation,O,NN,presentation,NOUN,False,False,False,False,small,in,JJ,IN,"[0.8, 0.9)",Neutral
ba01_24,baskervilles01,24,32,in,O,IN,in,OTHER,False,False,False,False,presentation,return,NN,NN,"[0.9, 1.001)",Neutral
ba01_24,baskervilles01,24,33,return,O,NN,return,NOUN,False,False,False,False,in,.,IN,.,"[0.9, 1.001)",Neutral
ba01_24,baskervilles01,24,34,.,O,.,.,OTHER,False,False,False,False,return,'',NN,'',"[0.9, 1.001)",Neutral
ba01_24,baskervilles01,24,35,'',O,'','',OTHER,False,False,False,False,.,,.,,"[0.9, 1.001)",Neutral
ba01_25,baskervilles01,25,0,``,O,``,``,OTHER,False,False,False,False,,really,,RB,"[0.0, 0.1)",Positive
ba01_25,baskervilles01,25,1,Really,O,RB,really,ADV,False,False,False,False,``,",",``,",","[0.0, 0.1)",Positive
ba01_25,baskervilles01,25,2,",",O,",",",",OTHER,False,False,False,False,really,watson,RB,NN,"[0.0, 0.1)",Neutral
ba01_25,baskervilles01,25,3,Watson,O,NN,watson,NOUN,False,False,False,False,",",",",",",",","[0.1, 0.2)",Neutral
ba01_25,baskervilles01,25,4,",",O,",",",",OTHER,False,False,False,False,watson,you,NN,PRP,"[0.1, 0.2)",Neutral
ba01_25,baskervilles01,25,5,you,O,PRP,you,PRON,False,False,False,False,",",excel,",",VBP,"[0.2, 0.3)",Neutral
ba01_25,baskervilles01,25,6,excel,O,VBP,excel,VERB,False,False,False,False,you,yourself,PRP,PRP,"[0.2, 0.3)",Neutral
ba01_25,baskervilles01,25,7,yourself,O,PRP,yourself,PRON,False,False,False,False,excel,",",VBP,",","[0.3, 0.4)",Neutral
ba01_25,baskervilles01,25,8,",",O,",",",",OTHER,False,False,False,False,yourself,'',PRP,'',"[0.3, 0.4)",Neutral
ba01_25,baskervilles01,25,9,'',O,'','',OTHER,False,False,False,False,",",say,",",VBD,"[0.4, 0.5)",Neutral
ba01_25,baskervilles01,25,10,said,O,VBD,say,VERB,False,False,False,False,'',holmes,'',NNS,"[0.4, 0.5)",Neutral
ba01_25,baskervilles01,25,11,Holmes,O,NNS,holmes,NOUN,False,False,False,False,say,",",VBD,",","[0.5, 0.6)",Neutral
ba01_25,baskervilles01,25,12,",",O,",",",",OTHER,False,False,False,False,holmes,push,NNS,VBG,"[0.5, 0.6)",Neutral
ba01_25,baskervilles01,25,13,pushing,O,VBG,push,VERB,False,False,False,False,",",back,",",RP,"[0.6, 0.7)",Neutral
ba01_25,baskervilles01,25,14,back,O,RP,back,OTHER,False,False,False,False,push,his,VBG,PRP$,"[0.6, 0.7)",Neutral
ba01_25,baskervilles01,25,15,his,O,PRP$,his,PRON,False,False,False,False,back,chair,RP,NN,"[0.7, 0.8)",Neutral
ba01_25,baskervilles01,25,16,chair,O,NN,chair,NOUN,False,False,False,False,his,and,PRP$,CC,"[0.7, 0.8)",Neutral
ba01_25,baskervilles01,25,17,and,O,CC,and,OTHER,False,True,False,False,chair,light,NN,VBG,"[0.8, 0.9)",Neutral
ba01_25,baskervilles01,25,18,lighting,O,VBG,light,VERB,False,False,False,False,and,a,CC,DT,"[0.8, 0.9)",Neutral
ba01_25,baskervilles01,25,19,a,O,DT,a,OTHER,False,False,False,False,light,cigarette,VBG,NN,"[0.9, 1.001)",Neutral
ba01_25,baskervilles01,25,20,cigarette,O,NN,cigarette,NOUN,False,False,False,False,a,.,DT,.,"[0.9, 1.001)",Neutral
ba01_25,baskervilles01,25,21,.,O,.,.,OTHER,False,False,False,False,cigarette,,NN,,"[0.9, 1.001)",Neutral
ba01_26,baskervilles01,26,0,``,O,``,``,OTHER,False,False,False,False,,i,,NN,"[0.0, 0.1)",Neutral
ba01_26,baskervilles01,26,1,I,O,NN,i,NOUN,False,False,False,False,``,be,``,VBP,"[0.0, 0.1)",Neutral
ba01_26,baskervilles01,26,2,am,O,VBP,be,VERB,False,False,False,False,i,bound,NN,NN,"[0.0, 0.1)",Neutral
ba01_26,baskervilles01,26,3,bound,O,NN,bound,NOUN,False,False,False,False,be,to,VBP,TO,"[0.0, 0.1)",Neutral
ba01_26,baskervilles01,26,4,to,O,TO,to,OTHER,False,False,False,False,bound,say,NN,VB,"[0.1, 0.2)",Neutral
ba01_26,baskervilles01,26,5,say,O,VB,say,VERB,False,False,False,False,to,that,TO,IN,"[0.1, 0.2)",Neutral
ba01_26,baskervilles01,26,6,that,O,IN,that,OTHER,False,False,False,False,say,in,VB,IN,"[0.1, 0.2)",Neutral
ba01_26,baskervilles01,26,7,in,O,IN,in,OTHER,False,False,False,False,that,all,IN,PDT,"[0.2, 0.3)",Neutral
ba01_26,baskervilles01,26,8,all,O,PDT,all,OTHER,False,True,False,False,in,the,IN,DT,"[0.2, 0.3)",Neutral
ba01_26,baskervilles01,26,9,the,O,DT,the,OTHER,False,False,False,False,all,account,PDT,NNS,"[0.2, 0.3)",Neutral
ba01_26,baskervilles01,26,10,accounts,O,NNS,account,NOUN,False,True,False,False,the,which,DT,WDT,"[0.3, 0.4)",Neutral
ba01_26,baskervilles01,26,11,which,O,WDT,which,OTHER,False,False,False,False,account,you,NNS,PRP,"[0.3, 0.4)",Positive
ba01_26,baskervilles01,26,12,you,O,PRP,you,PRON,False,False,False,False,which,have,WDT,VBP,"[0.3, 0.4)",Positive
ba01_26,baskervilles01,26,13,have,O,VBP,have,VERB,False,False,False,False,you,be,PRP,VBN,"[0.4, 0.5)",Positive
ba01_26,baskervilles01,26,14,been,O,VBN,be,OTHER,False,False,False,False,have,so,VBP,RB,"[0.4, 0.5)",Positive
ba01_26,baskervilles01,26,15,so,O,RB,so,ADV,False,False,False,False,be,good,VBN,JJ,"[0.4, 0.5)",Positive
ba01_26,baskervilles01,26,16,good,O,JJ,good,ADJ,False,False,False,False,so,a,RB,IN,"[0.5, 0.6)",Positive
ba01_26,baskervilles01,26,17,as,O,IN,a,OTHER,False,False,False,False,good,to,JJ,TO,"[0.5, 0.6)",Positive
ba01_26,baskervilles01,26,18,to,O,TO,to,OTHER,False,False,False,False,a,give,IN,VB,"[0.5, 0.6)",Positive
ba01_26,baskervilles01,26,19,give,O,VB,give,VERB,False,False,False,False,to,of,TO,IN,"[0.5, 0.6)",Positive
ba01_26,baskervilles01,26,20,of,O,IN,of,OTHER,False,False,False,False,give,my,VB,PRP$,"[0.6, 0.7)",Positive
ba01_26,baskervilles01,26,21,my,O,PRP$,my,PRON,False,False,False,False,of,own,IN,JJ,"[0.6, 0.7)",Positive
ba01_26,baskervilles01,26,22,own,O,JJ,own,ADJ,False,False,False,False,my,small,PRP$,JJ,"[0.6, 0.7)",Positive
ba01_26,baskervilles01,26,23,small,O,JJ,small,ADJ,False,False,False,False,own,achievement,JJ,NNS,"[0.7, 0.8)",Negative
ba01_26,baskervilles01,26,24,achievements,O,NNS,achievement,NOUN,False,True,False,False,small,you,JJ,PRP,"[0.7, 0.8)",Neutral
ba01_26,baskervilles01,26,25,you,O,PRP,you,PRON,False,False,False,False,achievement,have,NNS,VBP,"[0.7, 0.8)",Positive
ba01_26,baskervilles01,26,26,have,O,VBP,have,VERB,False,False,False,False,you,habitually,PRP,RB,"[0.8, 0.9)",Positive
ba01_26,baskervilles01,26,27,habitually,O,RB,habitually,ADV,False,False,False,False,have,underrate,VBP,VBN,"[0.8, 0.9)",Positive
ba01_26,baskervilles01,26,28,underrated,O,VBN,underrate,OTHER,False,True,False,False,habitually,your,RB,PRP$,"[0.8, 0.9)",Positive
ba01_26,baskervilles01,26,29,your,O,PRP$,your,PRON,False,False,False,False,underrate,own,VBN,JJ,"[0.9, 1.001)",Positive
ba01_26,baskervilles01,26,30,own,O,JJ,own,ADJ,False,False,False,False,your,ability,PRP$,NNS,"[0.9, 1.001)",Positive
ba01_26,baskervilles01,26,31,abilities,O,NNS,ability,NOUN,False,True,False,False,own,.,JJ,.,"[0.9, 1.001)",Neutral
ba01_26,baskervilles01,26,32,.,O,.,.,OTHER,False,False,False,False,ability,,NNS,,"[0.9, 1.001)",Neutral
ba01_27,baskervilles01,27,0,It,O,PRP,it,PRON,False,False,False,False,,may,,MD,"[0.0, 0.1)",Neutral
ba01_27,baskervilles01,27,1,may,O,MD,may,OTHER,False,False,False,False,it,be,PRP,VB,"[0.0, 0.1)",Neutral
ba01_27,baskervilles01,27,2,be,O,VB,be,VERB,False,False,False,False,may,that,MD,IN,"[0.1, 0.2)",Neutral
ba01_27,baskervilles01,27,3,that,O,IN,that,OTHER,False,False,False,False,be,you,VB,PRP,"[0.1, 0.2)",Neutral
ba01_27,baskervilles01,27,4,you,O,PRP,you,PRON,False,False,False,False,that,be,IN,VBP,"[0.2, 0.3)",Neutral
ba01_27,baskervilles01,27,5,are,O,VBP,be,VERB,False,True,False,False,you,not,PRP,RB,"[0.2, 0.3)",Neutral
ba01_27,baskervilles01,27,6,not,B-NEG,RB,not,ADV,False,False,False,False,be,yourself,VBP,PRP,"[0.3, 0.4)",Neutral
ba01_27,baskervilles01,27,7,yourself,O,PRP,yourself,PRON,False,False,False,False,not,luminous,RB,JJ,"[0.4, 0.5)",Neutral
ba01_27,baskervilles01,27,8,luminous,O,JJ,luminous,ADJ,False,False,False,False,yourself,",",PRP,",","[0.4, 0.5)",Neutral
ba01_27,baskervilles01,27,9,",",O,",",",",OTHER,False,False,False,False,luminous,but,JJ,CC,"[0.5, 0.6)",Neutral
ba01_27,baskervilles01,27,10,but,O,CC,but,OTHER,False,False,False,False,",",you,",",PRP,"[0.5, 0.6)",Neutral
ba01_27,baskervilles01,27,11,you,O,PRP,you,PRON,False,False,False,False,but,be,CC,VBP,"[0.6, 0.7)",Positive
ba01_27,baskervilles01,27,12,are,O,VBP,be,VERB,False,True,False,False,you,a,PRP,DT,"[0.7, 0.8)",Positive
ba01_27,baskervilles01,27,13,a,O,DT,a,OTHER,False,False,False,False,be,conductor,VBP,NN,"[0.7, 0.8)",Positive
ba01_27,baskervilles01,27,14,conductor,O,NN,conductor,NOUN,False,False,False,False,a,of,DT,IN,"[0.8, 0.9)",Positive
ba01_27,baskervilles01,27,15,of,O,IN,of,OTHER,False,False,False,False,conductor,light,NN,NN,"[0.8, 0.9)",Positive
ba01_27,baskervilles01,27,16,light,O,NN,light,NOUN,False,False,False,False,of,.,IN,.,"[0.9, 1.001)",Positive
ba01_27,baskervilles01,27,17,.,O,.,.,OTHER,False,False,False,False,light,,NN,,"[0.9, 1.001)",Neutral
ba01_28,baskervilles01,28,0,Some,O,DT,some,OTHER,False,False,False,False,,people,,NNS,"[0.0, 0.1)",Neutral
ba01_28,baskervilles01,28,1,people,O,NNS,people,NOUN,False,False,False,False,some,without,DT,IN,"[0.0, 0.1)",Neutral
ba01_28,baskervilles01,28,2,without,B-NEG,IN,without,OTHER,False,False,False,False,people,possess,NNS,VBG,"[0.1, 0.2)",Positive
ba01_28,baskervilles01,28,3,possessing,O,VBG,possess,VERB,False,False,False,False,without,genius,IN,NN,"[0.2, 0.3)",Positive
ba01_28,baskervilles01,28,4,genius,O,NN,genius,NOUN,False,False,False,False,possess,have,VBG,VBP,"[0.3, 0.4)",Positive
ba01_28,baskervilles01,28,5,have,O,VBP,have,VERB,False,False,False,False,genius,a,NN,DT,"[0.4, 0.5)",Positive
ba01_28,baskervilles01,28,6,a,O,DT,a,OTHER,False,False,False,False,have,remarkable,VBP,JJ,"[0.5, 0.6)",Positive
ba01_28,baskervilles01,28,7,remarkable,O,JJ,remarkable,ADJ,False,False,False,False,a,power,DT,NN,"[0.5, 0.6)",Positive
ba01_28,baskervilles01,28,8,power,O,NN,power,NOUN,False,False,False,False,remarkable,of,JJ,IN,"[0.6, 0.7)",Neutral
ba01_28,baskervilles01,28,9,of,O,IN,of,OTHER,False,False,False,False,power,stimulate,NN,VBG,"[0.7, 0.8)",Neutral
ba01_28,baskervilles01,28,10,stimulating,O,VBG,stimulate,VERB,False,False,False,False,of,it,IN,PRP,"[0.8, 0.9)",Neutral
ba01_28,baskervilles01,28,11,it,O,PRP,it,PRON,False,False,False,False,stimulate,.,VBG,.,"[0.9, 1.001)",Neutral
ba01_28,baskervilles01,28,12,.,O,.,.,OTHER,False,False,False,False,it,,PRP,,"[0.9, 1.001)",Neutral
ba01_29,baskervilles01,29,0,I,O,NN,i,NOUN,False,False,False,False,,confess,,NN,"[0.0, 0.1)",Neutral
ba01_29,baskervilles01,29,1,confess,O,NN,confess,NOUN,False,False,False,False,i,",",NN,",","[0.0, 0.1)",Neutral
ba01_29,baskervilles01,29,2,",",O,",",",",OTHER,False,False,False,False,confess,my,NN,PRP$,"[0.1, 0.2)",Neutral
ba01_29,baskervilles01,29,3,my,O,PRP$,my,PRON,False,False,False,False,",",dear,",",JJ,"[0.1, 0.2)",Neutral
ba01_29,baskervilles01,29,4,dear,O,JJ,dear,ADJ,False,False,False,False,my,fellow,PRP$,NN,"[0.2, 0.3)",Neutral
ba01_29,baskervilles01,29,5,fellow,O,NN,fellow,NOUN,False,False,False,False,dear,",",JJ,",","[0.3, 0.4)",Positive
ba01_29,baskervilles01,29,6,",",O,",",",",OTHER,False,False,False,False,fellow,that,NN,IN,"[0.3, 0.4)",Positive
ba01_29,baskervilles01,29,7,that,O,IN,that,OTHER,False,False,False,False,",",i,",",JJ,"[0.4, 0.5)",Positive
ba01_29,baskervilles01,29,8,I,O,JJ,i,ADJ,False,False,False,False,that,be,IN,VBP,"[0.5, 0.6)",Positive
ba01_29,baskervilles01,29,9,am,O,VBP,be,VERB,False,False,False,False,i,very,JJ,RB,"[0.5, 0.6)",Positive
ba01_29,baskervilles01,29,10,very,O,RB,very,ADV,False,False,False,False,be,much,VBP,JJ,"[0.6, 0.7)",Positive
ba01_29,baskervilles01,29,11,much,O,JJ,much,ADJ,False,False,False,False,very,in,RB,IN,"[0.6, 0.7)",Positive
ba01_29,baskervilles01,29,12,in,O,IN,in,OTHER,False,False,False,False,much,your,JJ,PRP$,"[0.7, 0.8)",Neutral
ba01_29,baskervilles01,29,13,your,O,PRP$,your,PRON,False,False,False,False,in,debt,IN,NN,"[0.8, 0.9)",Neutral
ba01_29,baskervilles01,29,14,debt,O,NN,debt,NOUN,False,False,False,False,your,.,PRP$,.,"[0.8, 0.9)",Neutral
ba01_29,baskervilles01,29,15,.,O,.,.,OTHER,False,False,False,False,debt,'',NN,'',"[0.9, 1.001)",Neutral
ba01_29,baskervilles01,29,16,'',O,'','',OTHER,False,False,False,False,.,,.,,"[0.9, 1.001)",Neutral
ba01_30,baskervilles01,30,0,He,O,PRP,he,PRON,False,False,False,False,,have,,VBD,"[0.0, 0.1)",Positive
ba01_30,baskervilles01,30,1,had,O,VBD,have,VERB,False,False,False,False,he,never,PRP,RB,"[0.0, 0.1)",Positive
ba01_30,baskervilles01,30,2,never,B-NEG,RB,never,ADV,False,False,False,False,have,say,VBD,VBD,"[0.0, 0.1)",Positive
ba01_30,baskervilles01,30,3,said,O,VBD,say,VERB,False,False,False,False,never,a,RB,IN,"[0.0, 0.1)",Positive
ba01_30,baskervilles01,30,4,as,O,IN,a,OTHER,False,False,False,False,say,much,VBD,JJ,"[0.0, 0.1)",Positive
ba01_30,baskervilles01,30,5,much,O,JJ,much,ADJ,False,False,False,False,a,before,IN,IN,"[0.1, 0.2)",Positive
ba01_30,baskervilles01,30,6,before,O,IN,before,OTHER,False,False,False,False,much,",",JJ,",","[0.1, 0.2)",Neutral
ba01_30,baskervilles01,30,7,",",O,",",",",OTHER,False,False,False,False,before,and,IN,CC,"[0.1, 0.2)",Neutral
ba01_30,baskervilles01,30,8,and,O,CC,and,OTHER,False,True,False,False,",",i,",",NN,"[0.1, 0.2)",Neutral
ba01_30,baskervilles01,30,9,I,O,NN,i,NOUN,False,False,False,False,and,must,CC,MD,"[0.1, 0.2)",Neutral
ba01_30,baskervilles01,30,10,must,O,MD,must,OTHER,False,False,False,False,i,admit,NN,VB,"[0.2, 0.3)",Neutral
ba01_30,baskervilles01,30,11,admit,O,VB,admit,VERB,False,True,False,False,must,that,MD,IN,"[0.2, 0.3)",Neutral
ba01_30,baskervilles01,30,12,that,O,IN,that,OTHER,False,False,False,False,admit,his,VB,PRP$,"[0.2, 0.3)",Neutral
ba01_30,baskervilles01,30,13,his,O,PRP$,his,PRON,False,False,False,False,that,word,IN,NNS,"[0.2, 0.3)",Neutral
ba01_30,baskervilles01,30,14,words,O,NNS,word,NOUN,False,False,False,False,his,give,PRP$,VBD,"[0.3, 0.4)",Neutral
ba01_30,baskervilles01,30,15,gave,O,VBD,give,VERB,False,False,False,False,word,me,NNS,PRP,"[0.3, 0.4)",Neutral
ba01_30,baskervilles01,30,16,me,O,PRP,me,PRON,False,False,False,False,give,keen,VBD,JJ,"[0.3, 0.4)",Neutral
ba01_30,baskervilles01,30,17,keen,O,JJ,keen,ADJ,False,False,False,False,me,pleasure,PRP,NN,"[0.3, 0.4)",Neutral
ba01_30,baskervilles01,30,18,pleasure,O,NN,pleasure,NOUN,False,False,False,False,keen,",",JJ,",","[0.3, 0.4)",Neutral
ba01_30,baskervilles01,30,19,",",O,",",",",OTHER,False,False,False,False,pleasure,for,NN,IN,"[0.4, 0.5)",Neutral
ba01_30,baskervilles01,30,20,for,O,IN,for,OTHER,False,False,False,False,",",i,",",NN,"[0.4, 0.5)",Neutral
ba01_30,baskervilles01,30,21,I,O,NN,i,NOUN,False,False,False,False,for,have,IN,VBD,"[0.4, 0.5)",Neutral
ba01_30,baskervilles01,30,22,had,O,VBD,have,VERB,False,False,False,False,i,often,NN,RB,"[0.4, 0.5)",Neutral
ba01_30,baskervilles01,30,23,often,O,RB,often,ADV,False,False,False,False,have,be,VBD,VBN,"[0.5, 0.6)",Neutral
ba01_30,baskervilles01,30,24,been,O,VBN,be,OTHER,False,False,False,False,often,pique,RB,VBN,"[0.5, 0.6)",Neutral
ba01_30,baskervilles01,30,25,piqued,O,VBN,pique,OTHER,False,False,False,False,be,by,VBN,IN,"[0.5, 0.6)",Neutral
ba01_30,baskervilles01,30,26,by,O,IN,by,OTHER,False,False,False,False,pique,his,VBN,PRP$,"[0.5, 0.6)",Neutral
ba01_30,baskervilles01,30,27,his,O,PRP$,his,PRON,False,False,False,False,by,indifference,IN,NN,"[0.5, 0.6)",Neutral
